,id,trial,n1,n2,out
5703,48,444,ocean,ocean,none
5704,48,445,wave,wave,none
5705,48,446,volcano,volcano,none
5706,48,447,tobacco,tobacco,none
5707,48,448,fire,steam,none
5708,48,449,wind,plant,none
5709,48,450,pressure,wind,none
5710,48,451,ash,wind,none
5711,48,452,ash,grass,none
5712,48,453,ash,garden,none
5713,48,454,ash,rain,none
5714,48,455,mud,rain,none
5715,48,456,earth,mud,none
5716,48,457,ash,ash,none
5717,48,458,ash,steam,none
5718,48,459,steam,fire,none
5719,48,460,ash,steam,none
5720,48,461,obsidian,ash,none
5721,48,462,pond,ash,none
5722,49,1,water,fire,steam
5723,49,2,water,earth,mud
5724,49,3,water,air,rain
5725,49,4,water,mud,none
5726,49,5,water,water,sea
5727,49,6,fire,fire,none
5728,49,7,fire,sea,salt
5729,49,8,earth,salt,none
5730,49,9,earth,steam,geyser
5731,49,10,earth,salt,none
5732,49,11,water,steam,none
5733,49,12,sea,air,none
5734,49,13,geyser,fire,none
5735,49,14,mud,fire,brick
5736,49,15,brick,earth,none
5737,49,16,brick,air,none
5738,49,17,brick,water,none
5739,49,18,sea,rain,none
5740,49,19,salt,salt,none
5741,49,20,salt,sea,none
5742,49,21,steam,sea,none
5743,49,22,water,water,sea
5744,49,23,water,water,sea
5745,49,24,fire,steam,none
5746,49,25,air,fire,energy
5747,49,26,salt,energy,none
5748,49,27,energy,sea,none
5749,49,28,energy,brick,none
5750,49,29,mud,rain,none
5751,49,30,earth,steam,geyser
5752,49,31,brick,air,none
5753,49,32,water,fire,steam
5754,49,33,energy,rain,none
5755,49,34,water,energy,steam
5756,49,35,earth,fire,lava
5757,49,36,energy,lava,none
5758,49,37,mud,lava,none
5759,49,38,lava,rain,none
5760,49,39,lava,sea,none
5761,49,40,lava,air,stone
5762,49,41,earth,stone,none
5763,49,42,sea,stone,none
5764,49,43,air,brick,none
5765,49,44,steam,mud,none
5766,49,45,stone,salt,none
5767,49,46,stone,fire,metal
5768,49,47,metal,energy,electricity
5769,49,48,electricity,energy,none
5770,49,49,electricity,water,none
5771,49,50,electricity,sea,none
5772,49,51,fire,earth,lava
5773,49,52,air,fire,energy
5774,49,53,salt,electricity,none
5775,49,54,stone,electricity,none
5776,49,55,metal,electricity,wire
5777,49,56,wire,water,none
5778,49,57,wire,energy,none
5779,49,58,wire,metal,none
5780,49,59,stone,wire,none
5781,49,60,earth,earth,pressure
5782,49,61,pressure,earth,none
5783,49,62,pressure,water,none
5784,49,63,water,pressure,none
5785,49,64,geyser,pressure,none
5786,49,65,electricity,pressure,none
5787,49,66,wire,pressure,none
5788,49,67,metal,electricity,wire
5789,49,68,metal,energy,electricity
5790,49,69,lava,pressure,granite
5791,49,70,granite,pressure,none
5792,49,71,granite,stone,none
5793,49,72,wire,granite,none
5794,49,73,fire,granite,none
5795,49,74,water,granite,none
5796,49,75,rain,rain,flood
5797,49,76,sea,flood,none
5798,49,77,sea,sea,ocean
5799,49,78,energy,ocean,none
5800,49,79,mud,mud,none
5801,49,80,pressure,pressure,none
5802,49,81,salt,salt,none
5803,49,82,steam,energy,none
5804,49,83,metal,metal,none
5805,49,84,stone,stone,none
5806,49,85,wire,wire,none
5807,49,86,flood,flood,none
5808,49,87,flood,granite,none
5809,49,88,fire,brick,none
5810,49,89,brick,brick,wall
5811,49,90,pressure,wall,none
5812,49,91,wall,wall,house
5813,49,92,house,house,village
5814,49,93,village,village,city
5815,49,94,city,city,none
5816,49,95,village,village,city
5817,49,96,electricity,village,none
5818,49,97,energy,village,none
5819,49,98,granite,salt,none
5820,49,99,air,earth,dust
5821,49,100,air,earth,dust
5822,49,101,fire,dust,gunpowder
5823,49,102,wire,wire,none
5824,49,103,fire,gunpowder,explosion
5825,49,104,energy,explosion,atomic bomb
5826,49,105,fire,atomic bomb,none
5827,49,106,earth,atomic bomb,none
5828,49,107,metal,atomic bomb,none
5829,49,108,atomic bomb,wall,none
5830,49,109,atomic bomb,explosion,none
5831,49,110,atomic bomb,city,none
5832,49,111,gunpowder,water,none
5833,49,112,atomic bomb,atomic bomb,none
5834,49,113,atomic bomb,pressure,none
5835,49,114,gunpowder,gunpowder,none
5836,49,115,rain,gunpowder,none
5837,49,116,gunpowder,pressure,none
5838,49,117,granite,granite,none
5839,49,118,earth,dust,none
5840,49,119,water,dust,none
5841,49,120,dust,fire,gunpowder
5842,49,121,mud,gunpowder,none
5843,49,122,fire,metal,none
5844,49,123,electricity,house,none
5845,49,124,dust,wall,none
5846,49,125,wall,gunpowder,none
5847,49,126,brick,brick,wall
5848,49,127,dust,brick,none
5849,49,128,wall,wall,house
5850,49,129,steam,steam,none
5851,49,130,salt,salt,none
5852,49,131,earth,fire,lava
5853,49,132,sea,flood,none
5854,49,133,flood,flood,none
5855,49,134,lava,lava,none
5856,49,135,village,wall,none
5857,49,136,wire,wall,none
5858,49,137,city,electricity,none
5859,49,138,fire,wire,none
5860,49,139,wire,water,none
5861,49,140,metal,wire,none
5862,49,141,stone,stone,none
5863,49,142,dust,stone,none
5864,49,143,stone,gunpowder,none
5865,49,144,pressure,pressure,none
5866,49,145,fire,dust,gunpowder
5867,49,146,fire,gunpowder,explosion
5868,49,147,explosion,fire,none
5869,49,148,explosion,air,none
5870,49,149,geyser,geyser,none
5871,49,150,geyser,granite,none
5872,49,151,wall,wall,house
5873,49,152,gunpowder,mud,none
5874,49,153,mud,mud,none
5875,49,154,mud,fire,brick
5876,49,155,brick,fire,none
5877,49,156,brick,mud,none
5878,49,157,energy,brick,none
5879,49,158,geyser,steam,none
5880,49,159,gunpowder,granite,none
5881,49,160,house,wall,none
5882,49,161,fire,ocean,salt
5883,49,162,salt,salt,none
5884,49,163,air,air,pressure
5885,49,164,fire,dust,gunpowder
5886,49,165,fire,geyser,none
5887,49,166,geyser,geyser,none
5888,49,167,fire,earth,lava
5889,49,168,lava,earth,volcano
5890,49,169,volcano,volcano,none
5891,49,170,fire,volcano,none
5892,49,171,steam,volcano,none
5893,49,172,granite,volcano,none
5894,49,173,air,volcano,none
5895,49,174,fire,sea,salt
5896,49,175,water,brick,none
5897,49,176,atomic bomb,village,none
5898,49,177,fire,brick,none
5899,49,178,brick,earth,none
5900,49,179,water,earth,mud
5901,49,180,fire,mud,brick
5902,49,181,fire,rain,none
5903,49,182,rain,village,none
5904,49,183,energy,rain,none
5905,49,184,rain,volcano,none
5906,49,185,rain,steam,none
5907,49,186,fire,stone,metal
5908,49,187,energy,metal,electricity
5909,49,188,atomic bomb,gunpowder,none
5910,49,189,fire,gunpowder,explosion
5911,49,190,geyser,stone,none
5912,49,191,water,gunpowder,none
5913,49,192,fire,dust,gunpowder
5914,49,193,gunpowder,gunpowder,none
5915,49,194,earth,mud,none
5916,49,195,fire,mud,brick
5917,49,196,steam,steam,none
5918,49,197,pressure,geyser,none
5919,49,198,lava,granite,none
5920,49,199,granite,fire,none
5921,49,200,granite,earth,none
5922,49,201,gunpowder,granite,none
5923,49,202,granite,granite,none
5924,50,1,earth,fire,lava
5925,50,2,fire,lava,none
5926,50,3,earth,lava,volcano
5927,50,4,volcano,lava,none
5928,50,5,lava,volcano,none
5929,50,6,water,volcano,none
5930,50,7,fire,air,energy
5931,50,8,energy,lava,none
5932,50,9,water,fire,steam
5933,50,10,fire,earth,lava
5934,50,11,earth,air,dust
5935,50,12,dust,energy,none
5936,50,13,dust,steam,none
5937,50,14,dust,volcano,none
5938,50,15,volcano,dust,none
5939,50,16,steam,energy,none
5940,50,17,air,lava,stone
5941,50,18,stone,stone,none
5942,50,19,stone,water,none
5943,50,20,stone,air,sand
5944,50,21,sand,steam,none
5945,50,22,lava,stone,none
5946,50,23,sand,water,beach
5947,50,24,water,beach,none
5948,50,25,beach,earth,none
5949,50,26,beach,steam,none
5950,50,27,energy,volcano,ash
5951,50,28,volcano,steam,none
5952,50,29,volcano,stone,none
5953,50,30,volcano,sand,none
5954,50,31,volcano,lava,none
5955,50,32,volcano,energy,ash
5956,50,33,volcano,energy,ash
5957,50,34,volcano,energy,ash
5958,50,35,volcano,beach,none
5959,50,36,volcano,ash,none
5960,50,37,volcano,air,none
5961,50,38,volcano,fire,none
5962,50,39,volcano,water,none
5963,50,40,water,air,rain
5964,50,41,water,ash,none
5965,50,42,water,beach,none
5966,50,43,water,dust,none
5967,50,44,water,energy,steam
5968,50,45,water,energy,steam
5969,50,46,water,energy,steam
5970,50,47,water,rain,none
5971,50,48,water,sand,beach
5972,50,49,water,stone,none
5973,50,50,rain,volcano,none
5974,50,51,rain,beach,none
5975,50,52,stone,energy,none
5976,50,53,steam,air,cloud
5977,50,54,cloud,rain,none
5978,50,55,cloud,water,rain
5979,50,56,cloud,dust,none
5980,50,57,cloud,lava,none
5981,50,58,ash,volcano,none
5982,50,59,energy,sand,sandstorm
5983,50,60,sandstorm,rain,none
5984,50,61,sandstorm,volcano,none
5985,50,62,sandstorm,fire,none
5986,50,63,sandstorm,lava,none
5987,50,64,sandstorm,beach,none
5988,50,65,air,steam,cloud
5989,50,66,air,energy,wind
5990,50,67,wind,sandstorm,none
5991,50,68,wind,rain,none
5992,50,69,lava,wind,none
5993,50,70,wind,energy,hurricane
5994,50,71,hurricane,beach,none
5995,50,72,hurricane,sandstorm,none
5996,50,73,hurricane,volcano,none
5997,50,74,wind,water,none
5998,50,75,fire,wind,none
5999,50,76,cloud,hurricane,none
6000,50,77,lava,sandstorm,none
6001,50,78,ash,sand,none
6002,50,79,stone,water,none
6003,50,80,hurricane,dust,none
6004,50,81,hurricane,energy,none
6005,50,82,hurricane,fire,none
6006,50,83,hurricane,lava,none
6007,50,84,hurricane,earth,none
6008,50,85,hurricane,air,none
6009,50,86,hurricane,beach,none
6010,50,87,hurricane,cloud,none
6011,50,88,hurricane,cloud,none
6012,50,89,hurricane,dust,none
6013,50,90,hurricane,energy,none
6014,50,91,hurricane,rain,none
6015,50,92,hurricane,sand,sandstorm
6016,50,93,hurricane,steam,none
6017,50,94,steam,water,none
6018,50,95,steam,volcano,none
6019,50,96,steam,stone,none
6020,50,97,steam,air,cloud
6021,50,98,sandstorm,stone,none
6022,50,99,wind,beach,dune
6023,50,100,dune,dust,none
6024,50,101,fire,dune,none
6025,50,102,wind,dune,none
6026,50,103,water,fire,steam
6027,50,104,steam,lava,none
6028,50,105,water,wind,none
6029,50,106,water,air,rain
6030,50,107,rain,volcano,none
6031,50,108,rain,cloud,none
6032,50,109,rain,dust,none
6033,50,110,rain,earth,plant
6034,50,111,plant,hurricane,none
6035,50,112,plant,wind,none
6036,50,113,plant,water,algae
6037,50,114,algae,beach,none
6038,50,115,algae,water,none
6039,50,116,plant,hurricane,none
6040,50,117,plant,volcano,none
6041,50,118,wind,plant,none
6042,50,119,plant,beach,none
6043,50,120,wind,earth,none
6044,50,121,wind,algae,none
6045,50,122,algae,fire,none
6046,50,123,water,lava,obsidian
6047,50,124,obsidian,ash,none
6048,50,125,obsidian,stone,none
6049,50,126,obsidian,sand,none
6050,50,127,obsidian,dune,none
6051,50,128,obsidian,air,none
6052,50,129,obsidian,ash,none
6053,50,130,obsidian,volcano,none
6054,50,131,obsidian,dust,none
6055,50,132,obsidian,lava,none
6056,50,133,obsidian,dune,none
6057,50,134,cloud,rain,none
6058,51,1,earth,fire,lava
6059,51,2,air,lava,stone
6060,51,3,lava,water,obsidian
6061,51,4,air,fire,energy
6062,51,5,energy,earth,earthquake
6063,51,6,earthquake,water,none
6064,51,7,fire,water,steam
6065,51,8,steam,lava,none
6066,51,9,obsidian,energy,none
6067,51,10,earth,energy,earthquake
6068,51,11,energy,air,wind
6069,51,12,wind,steam,none
6070,51,13,earth,wind,none
6071,51,14,earth,air,dust
6072,51,15,fire,air,energy
6073,51,16,water,air,rain
6074,51,17,earth,water,mud
6075,51,18,water,air,rain
6076,51,19,wind,rain,none
6077,51,20,water,wind,none
6078,51,21,air,water,rain
6079,51,22,energy,wind,hurricane
6080,51,23,energy,rain,none
6081,51,24,steam,energy,none
6082,51,25,fire,steam,none
6083,51,26,wind,dust,none
6084,51,27,air,dust,none
6085,51,28,lava,rain,none
6086,51,29,mud,rain,none
6087,51,30,mud,energy,none
6088,51,31,fire,wind,none
6089,51,32,stone,water,none
6090,51,33,earth,water,mud
6091,51,34,water,water,sea
6092,51,35,fire,fire,none
6093,51,36,earth,earth,pressure
6094,51,37,air,air,pressure
6095,51,38,dust,dust,none
6096,51,39,earthquake,earthquake,none
6097,51,40,energy,energy,none
6098,51,41,hurricane,hurricane,none
6099,51,42,sea,air,none
6100,51,43,pressure,energy,none
6101,51,44,water,pressure,none
6102,51,45,earth,pressure,none
6103,51,46,energy,pressure,none
6104,51,47,hurricane,earthquake,none
6105,51,48,dust,hurricane,none
6106,51,49,dust,sea,none
6107,51,50,sea,fire,salt
6108,51,51,sea,earth,none
6109,51,52,sea,air,none
6110,51,53,salt,water,none
6111,51,54,fire,salt,none
6112,51,55,sea,earth,none
6113,51,56,sea,air,none
6114,51,57,sea,wind,wave
6115,51,58,sea,steam,none
6116,51,59,water,steam,none
6117,51,60,fire,sea,salt
6118,51,61,sea,rain,none
6119,51,62,wave,lava,none
6120,51,63,obsidian,mud,none
6121,51,64,lava,wave,none
6122,51,65,energy,wave,none
6123,51,66,sea,energy,none
6124,51,67,sea,dust,none
6125,51,68,sea,air,none
6126,51,69,sea,earthquake,tsunami
6127,51,70,sea,hurricane,none
6128,51,71,hurricane,wave,none
6129,51,72,sea,lava,none
6130,51,73,sea,mud,none
6131,51,74,sea,obsidian,none
6132,51,75,sea,pressure,none
6133,51,76,sea,rain,none
6134,51,77,sea,salt,none
6135,51,78,sea,sea,ocean
6136,51,79,rain,rain,flood
6137,51,80,salt,salt,none
6138,51,81,pressure,pressure,none
6139,51,82,steam,steam,none
6140,51,83,stone,stone,none
6141,51,84,tsunami,tsunami,none
6142,51,85,wave,wave,none
6143,51,86,wind,wind,none
6144,51,87,ocean,ocean,none
6145,51,88,earth,earth,pressure
6146,51,89,air,air,pressure
6147,51,90,air,air,pressure
6148,51,91,earth,earth,pressure
6149,51,92,dust,dust,none
6150,51,93,ocean,lava,none
6151,51,94,ocean,obsidian,none
6152,51,95,pressure,ocean,none
6153,51,96,rain,ocean,none
6154,51,97,fire,ocean,salt
6155,51,98,earth,ocean,none
6156,51,99,air,ocean,none
6157,51,100,dust,air,none
6158,51,101,dust,ocean,none
6159,51,102,earthquake,flood,none
6160,51,103,flood,hurricane,none
6161,51,104,hurricane,ocean,none
6162,51,105,energy,ocean,none
6163,51,106,energy,wind,hurricane
6164,51,107,wave,energy,none
6165,51,108,tsunami,energy,none
6166,51,109,energy,stone,none
6167,51,110,steam,energy,none
6168,51,111,sea,energy,none
6169,51,112,salt,rain,none
6170,51,113,salt,water,none
6171,51,114,fire,salt,none
6172,51,115,earth,salt,none
6173,51,116,air,salt,none
6174,51,117,wind,ocean,wave
6175,51,118,stone,ocean,none
6176,51,119,stone,stone,none
6177,51,120,sea,sea,ocean
6178,51,121,fire,pressure,none
6179,51,122,water,pressure,none
6180,51,123,air,pressure,atmosphere
6181,51,124,atmosphere,atmosphere,none
6182,51,125,air,pressure,atmosphere
6183,51,126,dust,pressure,none
6184,51,127,ocean,pressure,none
6185,51,128,dust,atmosphere,none
6186,51,129,atmosphere,sea,none
6187,51,130,atmosphere,air,none
6188,51,131,earth,atmosphere,none
6189,51,132,fire,atmosphere,none
6190,51,133,water,atmosphere,none
6191,51,134,ocean,atmosphere,none
6192,51,135,energy,atmosphere,none
6193,51,136,energy,pressure,none
6194,51,137,steam,atmosphere,none
6195,51,138,steam,ocean,none
6196,51,139,mud,salt,none
6197,51,140,rain,mud,none
6198,51,141,atmosphere,atmosphere,none
6199,51,142,earthquake,earthquake,none
6200,51,143,dust,wind,none
6201,51,144,atmosphere,wind,none
6202,51,145,rain,atmosphere,none
6203,51,146,pressure,pressure,none
6204,51,147,earth,pressure,none
6205,51,148,steam,pressure,none
6206,51,149,stone,sea,none
6207,51,150,salt,sea,none
6208,51,151,mud,wind,none
6209,51,152,wind,wave,none
6210,51,153,wind,stone,sand
6211,51,154,sand,dust,none
6212,51,155,sand,rain,none
6213,51,156,sand,water,beach
6214,51,157,sand,sea,beach
6215,51,158,beach,wind,dune
6216,51,159,dune,rain,none
6217,51,160,dune,lava,none
6218,51,161,sand,steam,none
6219,51,162,ocean,sand,beach
6220,51,163,beach,beach,none
6221,51,164,sand,sand,desert
6222,51,165,dune,dune,none
6223,51,166,desert,desert,none
6224,51,167,desert,stone,pyramid
6225,51,168,desert,dust,none
6226,51,169,beach,stone,none
6227,51,170,ocean,stone,none
6228,51,171,wind,desert,dune
6229,51,172,desert,air,none
6230,51,173,earth,desert,none
6231,51,174,water,desert,oasis
6232,51,175,wind,oasis,none
6233,51,176,fire,desert,none
6234,51,177,fire,beach,none
6235,51,178,air,beach,none
6236,51,179,air,pyramid,none
6237,51,180,rain,desert,none
6238,51,181,dust,dune,none
6239,51,182,beach,earth,none
6240,51,183,beach,stone,none
6241,51,184,mud,beach,none
6242,51,185,water,mud,none
6243,51,186,salt,desert,none
6244,51,187,wind,wind,none
6245,51,188,beach,wave,none
6246,51,189,sand,stone,sandstone
6247,51,190,sand,dust,none
6248,51,191,sand,energy,sandstorm
6249,51,192,sea,energy,none
6250,51,193,rain,energy,none
6251,51,194,wind,energy,hurricane
6252,51,195,sandstorm,ocean,none
6253,51,196,sandstone,earth,none
6254,51,197,sandstone,stone,none
6255,51,198,stone,stone,none
6256,51,199,sandstone,sandstone,none
6257,51,200,sandstone,salt,none
6258,51,201,water,sandstone,none
6259,51,202,fire,sandstone,none
6260,51,203,fire,stone,metal
6261,51,204,earth,stone,none
6262,51,205,air,stone,sand
6263,51,206,metal,fire,none
6264,51,207,water,metal,none
6265,51,208,earth,metal,none
6266,51,209,air,metal,rust
6267,51,210,metal,sea,none
6268,51,211,metal,stone,blade
6269,51,212,metal,salt,none
6270,51,213,metal,fire,none
6271,51,214,metal,water,none
6272,51,215,metal,stone,blade
6273,51,216,metal,sandstone,none
6274,51,217,metal,lava,none
6275,51,218,metal,atmosphere,none
6276,51,219,metal,dust,none
6277,51,220,metal,energy,electricity
6278,51,221,metal,mud,none
6279,51,222,metal,obsidian,none
6280,51,223,metal,pressure,none
6281,51,224,metal,ocean,none
6282,51,225,metal,pyramid,none
6283,51,226,metal,rain,none
6284,51,227,salt,metal,none
6285,51,228,metal,metal,none
6286,51,229,metal,rust,none
6287,51,230,metal,sand,none
6288,51,231,metal,steam,boiler
6289,51,232,metal,tsunami,none
6290,51,233,wind,metal,none
6291,51,234,metal,wave,none
6292,51,235,electricity,air,none
6293,51,236,electricity,water,none
6294,51,237,fire,electricity,none
6295,51,238,earth,electricity,none
6296,51,239,electricity,electricity,none
6297,51,240,electricity,atmosphere,none
6298,51,241,electricity,boiler,none
6299,51,242,electricity,energy,none
6300,51,243,electricity,salt,none
6301,51,244,electricity,metal,wire
6302,51,245,electricity,rust,none
6303,51,246,steam,electricity,none
6304,51,247,wire,metal,none
6305,51,248,wire,energy,none
6306,51,249,wire,wire,none
6307,51,250,wind,electricity,none
6308,51,251,wind,energy,hurricane
6309,51,252,electricity,dust,none
6310,51,253,dune,dune,none
6311,51,254,blade,wire,none
6312,51,255,atmosphere,electricity,none
6313,51,256,obsidian,electricity,none
6314,51,257,metal,wire,none
6315,51,258,boiler,wire,none
6316,51,259,boiler,energy,none
6317,51,260,boiler,steam,none
6318,51,261,pressure,boiler,none
6319,51,262,electricity,pressure,none
6320,51,263,electricity,wire,none
6321,51,264,wind,electricity,none
6322,51,265,water,wire,none
6323,51,266,fire,wire,none
6324,51,267,wire,earth,none
6325,51,268,air,wire,none
6326,51,269,atmosphere,wire,none
6327,51,270,wire,wind,none
6328,51,271,wire,stone,none
6329,51,272,stone,electricity,none
6330,51,273,sandstone,wire,none
6331,51,274,energy,wire,none
6332,51,275,rain,blade,none
6333,51,276,mud,sea,none
6334,51,277,rain,energy,none
6335,51,278,electricity,electricity,none
6336,51,279,blade,blade,scissors
6337,51,280,boiler,boiler,none
6338,51,281,wire,scissors,none
6339,51,282,rust,rust,none
6340,51,283,sandstone,sandstone,none
6341,51,284,scissors,scissors,none
6342,51,285,scissors,metal,none
6343,51,286,scissors,energy,none
6344,51,287,energy,boiler,none
6345,51,288,beach,pyramid,none
6346,51,289,earthquake,electricity,none
6347,51,290,electricity,water,none
6348,51,291,electricity,fire,none
6349,51,292,electricity,earth,none
6350,51,293,electricity,air,none
6351,51,294,electricity,atmosphere,none
6352,51,295,electricity,beach,none
6353,51,296,electricity,blade,blender
6354,51,297,electricity,blender,none
6355,51,298,electricity,blade,blender
6356,51,299,electricity,boiler,none
6357,51,300,electricity,desert,none
6358,51,301,electricity,dune,none
6359,51,302,electricity,dust,none
6360,51,303,electricity,electricity,none
6361,51,304,electricity,energy,none
6362,51,305,electricity,flood,none
6363,51,306,electricity,rust,none
6364,51,307,electricity,salt,none
6365,51,308,electricity,sand,glass
6366,51,309,flood,electricity,none
6367,51,310,electricity,glass,light bulb
6368,51,311,electricity,hurricane,none
6369,51,312,electricity,lava,none
6370,51,313,electricity,light bulb,light
6371,51,314,electricity,light,none
6372,51,315,electricity,metal,wire
6373,51,316,electricity,mud,none
6374,51,317,electricity,oasis,none
6375,51,318,electricity,obsidian,none
6376,51,319,electricity,ocean,none
6377,51,320,electricity,pressure,none
6378,51,321,electricity,pyramid,none
6379,51,322,electricity,rain,none
6380,51,323,electricity,rust,none
6381,51,324,electricity,salt,none
6382,51,325,electricity,sand,glass
6383,51,326,electricity,sandstone,none
6384,51,327,electricity,sandstorm,none
6385,51,328,electricity,scissors,none
6386,51,329,electricity,sea,none
6387,51,330,electricity,steam,none
6388,51,331,electricity,stone,none
6389,51,332,electricity,tsunami,none
6390,51,333,electricity,wave,none
6391,51,334,electricity,wind,none
6392,51,335,electricity,wire,none
6393,51,336,glass,glass,glasses
6394,51,337,glasses,glasses,none
6395,51,338,light,light,none
6396,51,339,light bulb,light bulb,none
6397,51,340,glass,water,aquarium
6398,51,341,energy,aquarium,none
6399,51,342,glasses,electricity,none
6400,51,343,aquarium,electricity,none
6401,51,344,light,light,none
6402,51,345,light bulb,energy,none
6403,51,346,light,energy,none
6404,51,347,light,water,none
6405,51,348,fire,light,none
6406,51,349,air,light,none
6407,51,350,atmosphere,light,none
6408,51,351,light bulb,wire,none
6409,51,352,metal,glass,glasses
6410,51,353,aquarium,beach,none
6411,51,354,blade,light,none
6412,51,355,sand,metal,none
6413,51,356,blender,blender,none
6414,51,357,water,blender,none
6415,51,358,water,boiler,none
6416,51,359,steam,light,none
6417,51,360,wire,aquarium,none
6418,51,361,fire,glass,none
6419,51,362,earth,glass,none
6420,51,363,air,glass,none
6421,51,364,glasses,fire,none
6422,51,365,metal,fire,none
6423,51,366,water,air,rain
6424,51,367,glass,obsidian,none
6425,51,368,salt,aquarium,none
6426,51,369,glass,salt,none
6427,51,370,wind,oasis,none
6428,51,371,light,blender,none
6429,51,372,boiler,light,none
6430,51,373,energy,water,steam
6431,51,374,energy,fire,none
6432,51,375,energy,earth,earthquake
6433,51,376,air,energy,wind
6434,51,377,aquarium,energy,none
6435,51,378,energy,atmosphere,none
6436,51,379,energy,beach,none
6437,51,380,energy,blade,none
6438,51,381,energy,blender,none
6439,51,382,energy,desert,none
6440,51,383,energy,boiler,none
6441,51,384,energy,desert,none
6442,51,385,energy,dune,none
6443,51,386,dust,energy,none
6444,51,387,energy,wire,none
6445,51,388,wire,glasses,none
6446,51,389,scissors,blade,none
6447,51,390,atmosphere,lava,none
6448,51,391,atmosphere,earth,none
6449,51,392,glass,rust,none
6450,51,393,pyramid,glass,none
6451,51,394,glass,sand,hourglass
6452,51,395,hourglass,energy,none
6453,51,396,hourglass,electricity,none
6454,51,397,glass,salt,none
6455,51,398,glass,rain,none
6456,51,399,glass,air,none
6457,51,400,earth,glass,none
6458,51,401,fire,glass,none
6459,51,402,water,glass,aquarium
6460,51,403,stone,glass,none
6461,51,404,light,hourglass,none
6462,51,405,glasses,light,none
6463,51,406,light bulb,electricity,light
6464,51,407,ocean,pressure,none
6465,51,408,steam,glass,none
6466,51,409,atmosphere,steam,none
6467,51,410,water,atmosphere,none
6468,51,411,wind,energy,hurricane
6469,51,412,hurricane,steam,none
6470,51,413,energy,blender,none
6471,51,414,rust,blender,none
6472,51,415,glass,glass,glasses
6473,51,416,glasses,glasses,none
6474,51,417,hourglass,hourglass,none
6475,51,418,light,light,none
6476,51,419,water,steam,none
6477,51,420,ocean,steam,none
6478,51,421,atmosphere,steam,none
6479,51,422,water,atmosphere,none
6480,51,423,atmosphere,light,none
6481,51,424,wave,ocean,none
6482,51,425,light,stone,none
6483,51,426,light,energy,none
6484,51,427,light,metal,none
6485,51,428,light,light bulb,none
6486,51,429,light bulb,earth,none
6487,51,430,light bulb,aquarium,none
6488,51,431,pressure,steam,none
6489,51,432,pressure,energy,none
6490,51,433,oasis,oasis,none
6491,51,434,wire,metal,none
6492,51,435,wire,blade,none
6493,51,436,wire,scissors,none
6494,51,437,wire,stone,none
6495,51,438,sea,light,lighthouse
6496,52,1,water,earth,mud
6497,52,2,air,water,rain
6498,52,3,rain,earth,plant
6499,52,4,plant,rain,none
6500,52,5,plant,mud,swamp
6501,52,6,air,plant,none
6502,52,7,fire,plant,tobacco
6503,52,8,rain,swamp,none
6504,52,9,earth,plant,grass
6505,52,10,grass,water,dew
6506,52,11,air,swamp,none
6507,52,12,tobacco,fire,none
6508,52,13,grass,rain,none
6509,52,14,fire,swamp,none
6510,52,15,dew,air,none
6511,52,16,plant,earth,grass
6512,52,17,tobacco,air,none
6513,52,18,tobacco,earth,none
6514,52,19,tobacco,water,none
6515,52,20,grass,rain,none
6516,52,21,mud,rain,none
6517,52,22,mud,swamp,none
6518,52,23,mud,tobacco,none
6519,52,24,grass,dew,none
6520,52,25,grass,grass,none
6521,52,26,grass,water,dew
6522,52,27,grass,fire,none
6523,52,28,grass,earth,none
6524,52,29,air,water,rain
6525,52,30,air,fire,energy
6526,52,31,energy,air,wind
6527,52,32,energy,earth,earthquake
6528,52,33,energy,fire,none
6529,52,34,energy,water,steam
6530,52,35,wind,energy,hurricane
6531,52,36,wind,earthquake,none
6532,52,37,steam,grass,none
6533,52,38,wind,dew,none
6534,52,39,energy,plant,none
6535,52,40,energy,mud,none
6536,52,41,energy,wind,hurricane
6537,52,42,steam,plant,none
6538,52,43,fire,steam,none
6539,52,44,earthquake,earthquake,none
6540,52,45,water,fire,steam
6541,52,46,steam,rain,none
6542,52,47,water,steam,none
6543,52,48,swamp,earthquake,none
6544,52,49,energy,tobacco,none
6545,52,50,energy,wind,hurricane
6546,52,51,energy,plant,none
6547,52,52,rain,fire,none
6548,52,53,mud,swamp,none
6549,52,54,earthquake,energy,none
6550,52,55,air,dew,none
6551,52,56,energy,dew,none
6552,52,57,dew,rain,none
6553,52,58,plant,rain,none
6554,52,59,plant,wind,none
6555,53,1,earth,fire,lava
6556,53,2,air,water,rain
6557,53,3,lava,rain,none
6558,53,4,water,air,rain
6559,53,5,fire,air,energy
6560,53,6,rain,energy,none
6561,53,7,energy,earth,earthquake
6562,53,8,energy,air,wind
6563,53,9,rain,wind,none
6564,53,10,fire,wind,none
6565,53,11,water,earth,mud
6566,53,12,mud,rain,none
6567,53,13,wind,air,none
6568,53,14,wind,fire,none
6569,53,15,water,earthquake,none
6570,53,16,earthquake,lava,none
6571,53,17,rain,energy,none
6572,53,18,wind,water,none
6573,53,19,water,mud,none
6574,53,20,water,fire,steam
6575,53,21,energy,steam,none
6576,53,22,air,steam,cloud
6577,53,23,energy,cloud,storm
6578,53,24,wind,storm,none
6579,53,25,cloud,storm,none
6580,53,26,storm,rain,none
6581,53,27,storm,air,none
6582,53,28,storm,water,none
